Name,Slug,Description,Address,City,State,Zip,Phone,Website URL,Google Maps URL,Photo URL,Hours,Services,Specialties,Type,Price Range,Rating,Review Count,Status,Featured,Date Added,Latitude,Longitude
Woof Gang Bakery & Grooming St. Johns Town Center,woof-gang-bakery-grooming-st-johns-town-center-jacksonville-fl,"{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Onsite services"": true, ""Language assistance"": ""Spanish""}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}, ""Amenities"": {""Gender-neutral restroom"": true}, ""Crowd"": {""LGBTQ+ friendly"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as women-owned"": true}}",4870 Big Island Drive,Jacksonville,Florida,32246,(904) 999-4679,https://www.woofgangbakery.com/pages/locations/st-johns-town-center%3Futm_source%3Dgoogle%26utm_medium%3Dgmb,"https://www.google.com/maps/place/Woof+Gang+Bakery+%26+Grooming+St.+Johns+Town+Center/@30.2523871,-81.5313362,14z/data=!4m8!1m2!2m1!1sWoof+Gang+Bakery+%26+Grooming+St.+Johns+Town+Center!3m4!1s0x88e5cb11d0b54f11:0x3e760a6e67fff3e6!8m2!3d30.2523871!4d-81.5313362",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepguv1ehomLMwUeKYuFtbv0v6KXc9aC7WItr_pYgk1Dx8woAQmdL997xVSgOnJDZMboTHs2aN1ksYepYQNShqzUi8MeqWUV_JKpDV3uPA-vOoQ-7WoV5pmTnqvjn2H4uns2UsWSP8x2M5Ui=w800-h500-k-no,"Sunday: 10AM–5PM, Monday: 9AM–7PM, Tuesday: 9AM–7PM, Wednesday: 9AM–7PM, Thursday: 9AM–7PM, Friday: 9AM–7PM, Saturday: 9AM–7PM",,,Pet Store with Grooming,,4.8,168.0,Active,False,2026-04-01,30.2523871,-81.5313362
Pets R Family Boarding and Grooming,pets-r-family-boarding-and-grooming-st-johns-fl,"Connect with Pets R Family in Saint Johns, FL, your trusted companionship experts. Discover compassionate care, tailored services, and a community dedicated to nurturing your pet’s well-being. Reach out today for a paw-some experience!",3035 County Rd 210 STE 2,St Johns,Florida,32259,(904) 606-7247,https://www.petsrfamilyvet.com/boarding-grooming/boarding.html,"https://www.google.com/maps/place/Pets+R+Family+Boarding+and+Grooming/@30.0580531,-81.5340002,14z/data=!4m8!1m2!2m1!1sPets+R+Family+Boarding+and+Grooming!3m4!1s0x88e5d3eb468c1f17:0xd78891dc48ddd4c9!8m2!3d30.0580531!4d-81.5340002",https://lh3.googleusercontent.com/gps-cs-s/AHVAweovkDtMHH5G0n9D0SWfOsSbdLUnjTXq2wgyi7RQ8nhSrxSkH0APXbVZDV_LJVBUuxbVxNCWp-xg3Xx0G6RuTDLXAP8IJr7xhra_jNxRULCLQ8Hs0-h9U_xdvo8VHX9Y7OGbx6Wv=w800-h500-k-no,"Sunday: Closed, Monday: 7AM–6PM, Tuesday: 7AM–6PM, Wednesday: 7AM–6PM, Thursday: 7AM–6PM, Friday: 7AM–6PM, Saturday: 8AM–12PM",,,Full-Service Salon,,4.7,48.0,Active,False,2026-04-01,30.0580531,-81.5340002
Pet Supplies Plus St. Johns Grooming,pet-supplies-plus-st-johns-grooming-st-augustine-fl,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true}}",206 Ashourian Ave Ste 108,St. Augustine,Florida,32092,(904) 342-8769,https://www.petsuppliesplus.com/dog-grooming,"https://www.google.com/maps/place/Pet+Supplies+Plus+St.+Johns+Grooming/@30.05823,-81.52668,14z/data=!4m8!1m2!2m1!1sPet+Supplies+Plus+St.+Johns+Grooming!3m4!1s0x88e5d340616d99c3:0x6fa02a3cd14af51f!8m2!3d30.05823!4d-81.52668",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepb7ZqWsQZ1Aot7QptTrkYbL2fwYf65iqedrhtEKvP5-03VWhligyrFS_nu1MrvaZWlYSLTvAImr6U5E-jn5naaDxx-jCiWYvf0LTOfszVtq0kGt8Sfu2xmOmDHOFFAPJNqrXc2nwWnhNk=w800-h500-k-no,"Sunday: 10AM–6PM, Monday: 9AM–9PM, Tuesday: 9AM–9PM, Wednesday: 9AM–9PM, Thursday: 9AM–9PM, Friday: 9AM–9PM, Saturday: 9AM–9PM",,,Pet Store with Grooming,,,,Active,False,2026-04-01,30.05823,-81.52668
Ooh La La Pet Spaw and Hotel,ooh-la-la-pet-spaw-and-hotel-jacksonville-fl,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Parking"": {""Paid parking lot"": true}}",7530 Argyle Forest Blvd,Jacksonville,Florida,32244,(904) 524-8707,http://www.oohlalapetspaw.com/,"https://www.google.com/maps/place/Ooh+La+La+Pet+Spaw+and+Hotel/@30.19585,-81.7712569,14z/data=!4m8!1m2!2m1!1sOoh+La+La+Pet+Spaw+and+Hotel!3m4!1s0x88e5c6f0693e85f7:0x13310270180adc5!8m2!3d30.19585!4d-81.7712569",https://lh3.googleusercontent.com/gps-cs-s/AHVAwerW9llMsRuZ7B9pRAxRQCoMyf8xDjYrrHTpAtopCKdeaa-Ljq3O7n1YMps5OC_ygNlWEMSbfeGdphgdFMzMa3DXwlp-Bft5PihWOC5BH8-U2MdeVMmWwSda3ULhqNHF3ekZ0o-0FA=w800-h500-k-no,"Sunday: Closed, Monday: 7AM–7PM, Tuesday: 7AM–7PM, Wednesday: 7AM–7PM, Thursday: 7AM–7PM, Friday: 7AM–7PM, Saturday: 8AM–2PM",,,Pet Spa,,4.7,482.0,Active,False,2026-04-01,30.19585,-81.7712569
Naomi’s Dog Spa,naomis-dog-spa-orange-park-fl,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true}}",550 Wells Rd Suite 17,Orange Park,Florida,32073,(904) 227-2742,https://booking.moego.pet/ol/landing%3Fname%3DNaomisDoggieSpa,"https://www.google.com/maps/place/Naomi%E2%80%99s+Dog+Spa/@30.1850013,-81.7056961,14z/data=!4m8!1m2!2m1!1sNaomi%E2%80%99s+Dog+Spa!3m4!1s0x88e5c76c405c3cf9:0xccf452bb4975b2ec!8m2!3d30.1850013!4d-81.7056961",https://lh3.googleusercontent.com/gps-cs-s/AHVAweoFl9lR9h8cCBAR8BkQCPnA8UDcagVob4ny19xBZdEsdIZCuoLzA7vgyOKFvMAaxxpdcBMH-DhUJmvTpBGcmkY-sojxHWmee67zLog2arzp4y6Kw5E9Je_TEXyGS0ixwx1_LnS-BnUxogs=w800-h500-k-no,"Sunday: Closed, Monday: 8AM–5PM, Tuesday: 8AM–5PM, Wednesday: 8AM–5PM, Thursday: 8AM–5PM, Friday: 8AM–5PM, Saturday: Closed",,,Pet Spa,,5.0,74.0,Active,False,2026-04-01,30.1850013,-81.7056961
BARK on PARK,bark-on-park-jacksonville-fl,"{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Onsite services"": true, ""Language assistance"": ""English""}, ""Accessibility"": {""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": false, ""Wheelchair accessible seating"": false}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safespace"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as women-owned"": true}}",1021 Park St,Jacksonville,Florida,32204,(904) 356-4530,https://www.thebarkboutique.com/,"https://www.google.com/maps/place/BARK+on+PARK/@30.3147795,-81.6805048,14z/data=!4m8!1m2!2m1!1sBARK+on+PARK!3m4!1s0x88e5b779f8a39c6d:0x22aa7190c3d67d0c!8m2!3d30.3147795!4d-81.6805048",https://lh3.googleusercontent.com/gps-cs-s/AHVAweo73abiHt_y48A19tC3c-NnIUOS2rVvclPCniBsHX3JViMLJrJRELp8U8wl9WdgUiaAmwtBsftuapjaS2Ja1GSobPB0DLBgg8UxjJJGbzzdVjCu2h1mA3FcaGEKA0Ymm4wpw8YH=w800-h500-k-no,"Sunday: 12–6PM, Monday: 7AM–7PM, Tuesday: 7AM–7PM, Wednesday: 7AM–7PM, Thursday: 7AM–7PM, Friday: 7AM–7PM, Saturday: 7AM–6PM",,,Pet Store with Grooming,,4.8,1143.0,Active,False,2026-04-01,30.3147795,-81.6805048
Puppy Palace Pet Grooming,puppy-palace-pet-grooming-jacksonville-fl,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",1523 Chaffee Rd S Unit 5,Jacksonville,Florida,32221,(904) 683-4759,https://puppypalacejax.com/,"https://www.google.com/maps/place/Puppy+Palace+Pet+Grooming/@30.2926498,-81.847881,14z/data=!4m8!1m2!2m1!1sPuppy+Palace+Pet+Grooming!3m4!1s0x88e5bfebbc7372a5:0x5514ea3880876d9e!8m2!3d30.2926498!4d-81.847881",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqATkt6tKT-jZwytxhTDeaTd7dor85zZL7ulR0nt0zqjW8Ib2J_nkt1jwQhTudqAzO2drzpT--0pT6A4t4qd0YlXXmIAMzPdGXb6nL5aqLPguUFXOC007mtsUtkAN2lGhlS0omk=w800-h500-k-no,"Sunday: Closed, Monday: 9AM–5PM, Tuesday: Closed, Wednesday: 9AM–5PM, Thursday: Closed, Friday: 9AM–5PM, Saturday: 9AM–5PM",Puppy First Groom,Puppy First Groom,Full-Service Salon,,4.6,267.0,Active,False,2026-04-01,30.2926498,-81.847881
Pet Supplies Plus University Grooming,pet-supplies-plus-university-grooming-jacksonville-fl,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true}}",1614 University Blvd W,Jacksonville,Florida,32217,(904) 551-1144,https://www.petsuppliesplus.com/dog-grooming,"https://www.google.com/maps/place/Pet+Supplies+Plus+University+Grooming/@30.26018,-81.6432,14z/data=!4m8!1m2!2m1!1sPet+Supplies+Plus+University+Grooming!3m4!1s0x88e5c99651424929:0xb614de3c41017469!8m2!3d30.26018!4d-81.6432",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_Dpme6Bh1xIhkuM1fDRDYQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=226.24649&pitch=0&thumbfov=100,"Sunday: 10AM–6PM, Monday: 9AM–9PM, Tuesday: 9AM–9PM, Wednesday: 9AM–9PM, Thursday: 9AM–9PM, Friday: 9AM–9PM, Saturday: 9AM–9PM",,,Pet Store with Grooming,,,,Active,False,2026-04-01,30.26018,-81.6432
Scooby’s Affordable Grooming,scoobys-affordable-grooming-jacksonville-fl,"{""From the business"": {""Identifies as veteran-owned"": true, ""Identifies as women-owned"": true}, ""Accessibility"": {""Wheelchair accessible parking lot"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safespace"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as veteran-owned"": true, ""Identifies as women-owned"": true}}",15683 Dewanna Rd,Jacksonville,Florida,32218,(904) 666-1633,https://www.facebook.com/share/g/1EVirYbT13/%3Fmibextid%3DwwXIfr,"https://www.google.com/maps/place/Scooby%E2%80%99s+Affordable+Grooming/@30.521654899999998,-81.7388429,14z/data=!4m8!1m2!2m1!1sScooby%E2%80%99s+Affordable+Grooming!3m4!1s0x88e5a550bddcc5b5:0x64e2a494594e034!8m2!3d30.521654899999998!4d-81.7388429",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqVNXLTOnNSvutv-ZCODvxiqMBBkX47zPLprXwkBA4WXUyjIbKHPXL0i2wzwgUIvUb5zXxx8G8PQvKaW7Ear4zKyYm-U_p11U4EOdwmV8bCzD2k5BtgqCqZdVriUlkj3m0alTJRhALu6elL=w800-h500-k-no,"Sunday: Closed, Monday: 9AM–5PM, Tuesday: 9AM–5PM, Wednesday: 9AM–5PM, Thursday: 9AM–5PM, Friday: 9AM–4PM, Saturday: 9AM–4PM",,,Full-Service Salon,,4.8,24.0,Active,False,2026-04-01,30.5216549,-81.7388429
PetSmart Grooming,petsmart-grooming-orange-park-fl,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",1919 Wells Rd,Orange Park,Florida,32073,(904) 579-2362,https://stores.petsmart.com/fl/orange-park/orange-park/grooming%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgoogle-my-business,"https://www.google.com/maps/place/PetSmart+Grooming/@30.1891026,-81.7346,14z/data=!4m8!1m2!2m1!1sPetSmart+Grooming!3m4!1s0x88e5c720451b35cb:0xb442ab1ffadbaf62!8m2!3d30.1891026!4d-81.7346",https://lh3.googleusercontent.com/gps-cs-s/AHVAwerNawwE0NAFiqT9PPaBAE1XNEaZ0MvMJ3YAMgJD5QWTH0WfDfL46-R_1mkR2Pzidz29jPweCFSMAsIbLQqEWNhfUWM2C2NzwBppQTkQSEnc7gIwKtKmzVkmYJgBncKGRdkc6uDvIzNO8qfp=w800-h500-k-no,"Sunday: 10AM–6PM, Monday: 7AM–8PM, Tuesday: 7AM–7PM, Wednesday: 7AM–7PM, Thursday: 7AM–7PM, Friday: 7AM–7PM, Saturday: 7AM–7PM",Ear Cleaning,,Pet Store with Grooming,,4.1,20.0,Active,False,2026-04-01,30.1891026,-81.7346
Poochie Spa,poochie-spa-jacksonville-fl,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}","Mandarin Pointe Shopping Center, 12200 San Jose Blvd #19",Jacksonville,Florida,32223,(904) 886-7102,http://www.poochiespa.com/,"https://www.google.com/maps/place/Poochie+Spa/@30.149175,-81.63409899999999,14z/data=!4m8!1m2!2m1!1sPoochie+Spa!3m4!1s0x88e5cecfab1ce493:0xa9815a55c7b27645!8m2!3d30.149175!4d-81.63409899999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAweo9CNhRkeHDmf3p5ZRlrwPsK6gaH0ujRzMSuknWrSdSfehwD1DiAFNqitelr4Z9fzrtyXl92lHselCMAB3vodCPeM7ab085hpy_YbUax6AZhTRJsMY2AZIIdxJhHcuUO9Gulg27Z1U_iqI=w800-h500-k-no,"Sunday: Closed, Monday: Closed, Tuesday: 7:30AM–4PM, Wednesday: 7:30AM–4PM, Thursday: 7:30AM–4PM, Friday: 7:30AM–4PM, Saturday: 7:30AM–4PM",,,Full-Service Salon,,4.6,125.0,Active,False,2026-04-01,30.149175,-81.63409899999999
Karma K9,karma-k9-jacksonville-fl,"{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true, ""Wheelchair accessible seating"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safespace"": true}, ""Parking"": {""Free parking lot"": true, ""On-site parking"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as women-owned"": true}}",3840 Old Sunbeam Rd,Jacksonville,Florida,32257,(904) 683-2615,https://karma-k9.net/,"https://www.google.com/maps/place/Karma+K9/@30.2030937,-81.6161451,14z/data=!4m8!1m2!2m1!1sKarma+K9!3m4!1s0x88e5b587630b318f:0xdd2981c766efc0a8!8m2!3d30.2030937!4d-81.6161451",https://lh3.googleusercontent.com/gps-cs-s/AHVAweq6c-69-rC6JUqV_sZQVP1qzTdDHXxq-nPFmBDXRrAPvpI5IdLuSJavakYI60NkZM5iAE7rECHoRyRu2PTDDed5UJtGlRaZ9a7jdcfkFXyZrRZjhEtAswvMk3AHe4qYATKYNxWWvzHXmnM=w800-h500-k-no,"Sunday: Closed, Monday: 7AM–7PM, Tuesday: 7AM–7PM, Wednesday: 7AM–7PM, Thursday: 7AM–7PM, Friday: 7AM–7PM, Saturday: 7AM–7PM",,,Full-Service Salon,,4.7,266.0,Active,False,2026-04-01,30.2030937,-81.6161451
Petsense by Tractor Supply,petsense-by-tractor-supply-jacksonville-fl,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",6765 Dunn Ave Unit 303,Jacksonville,Florida,32219,(904) 329-2041,http://www.petsense.com/,"https://www.google.com/maps/place/Petsense+by+Tractor+Supply/@30.440174,-81.76123,14z/data=!4m8!1m2!2m1!1sPetsense+by+Tractor+Supply!3m4!1s0x88e5bb2b538f8bf7:0x29e239d429619eec!8m2!3d30.440174!4d-81.76123",https://lh3.googleusercontent.com/gps-cs-s/AHVAwerR6P2uC-3vkKORQk6yq4QMQqtB1zdaTkjM-XIX0qB2cj5Uy8j5Ib3RPmJR1DSlxeJbhugac8erCmczi-5bfaP-IGVHF18Ot_TZ1JwgVkCayMJ6CM91hblj3w4LEePhZb_4FJPu=w800-h500-k-no,"Sunday: 10AM–6PM, Monday: 9AM–8PM, Tuesday: 9AM–8PM, Wednesday: 9AM–8PM, Thursday: 9AM–8PM, Friday: 9AM–8PM, Saturday: 9AM–8PM",,,Pet Store with Grooming,,4.4,55.0,Active,False,2026-04-01,30.440174,-81.76123
"Small World OMG, LLC Dog Spa",small-world-omg-llc-dog-spa-jacksonville-fl,"{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible parking lot"": true}, ""Other"": {""Identifies as women-owned"": true}}",121 E 8th St #10,Jacksonville,Florida,32206,(904) 226-7853,https://app.squarespacescheduling.com/schedule.php%3Fowner%3D28011353%26fbclid%3DPAZXh0bgNhZW0CMTEAAaacrsx5PLP0S9k-Tez9T8CEIpyH2zjWYfyOOBw20-MLYValwS8mXqVlBSU_aem_NfZFSZ4SHeC9gs5-GyiXcg,"https://www.google.com/maps/place/Small+World+OMG%2C+LLC+Dog+Spa/@30.346103099999997,-81.6515774,14z/data=!4m8!1m2!2m1!1sSmall+World+OMG%2C+LLC+Dog+Spa!3m4!1s0x88e5b7f38173169d:0x1d001abea5e2dee3!8m2!3d30.346103099999997!4d-81.6515774",https://lh3.googleusercontent.com/gps-cs-s/AHVAwerWl0HfJYNDtD_wg80oFR2ZVWSb-HEG5Bi5E7DeQHKsGDwvpq2maAKOETaVNWqlfyx0gQw6mnIYNIBITZd4fkiNxUz7GwH2teQO-TeRBie3Dox5Zls6HghKY8inRDp52LhmQFA=w800-h500-k-no,"Sunday: Closed, Monday: 8AM–5PM, Tuesday: Closed, Wednesday: 8AM–5PM, Thursday: 8AM–5PM, Friday: 8AM–5PM, Saturday: 8AM–2PM",,,Pet Spa,,5.0,39.0,Active,False,2026-04-01,30.3461031,-81.6515774
Earth Pets Holistic Pet Spa,earth-pets-holistic-pet-spa-jacksonville-fl,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true}, ""Parking"": {""Free parking lot"": true, ""Free street parking"": true, ""On-site parking"": true}}",1625 Hendricks Ave,Jacksonville,Florida,32207,(904) 717-9673,https://earthpetsflorida.com/ep-spa/,"https://www.google.com/maps/place/Earth+Pets+Holistic+Pet+Spa/@30.308342399999997,-81.6543117,14z/data=!4m8!1m2!2m1!1sEarth+Pets+Holistic+Pet+Spa!3m4!1s0x88e5b7c3a29637eb:0xb19f43df1c531889!8m2!3d30.308342399999997!4d-81.6543117",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqjy3_ZKCbwd1W6cQ1OnkBCkLtAHzHm_etKadv-R_p28Zy7CpEoLc32du74oOpjxsdPKlegsPNBl8gHTOk-TzcfJLWKz-v6D3m9w1GieHHtDXFMC7McsykOxKYerJcsiWZvEe-hHN0ea5Rx=w800-h500-k-no,"Sunday: Closed, Monday: Closed, Tuesday: 9AM–5PM, Wednesday: 9AM–5PM, Thursday: 9AM–5PM, Friday: 9AM–5PM, Saturday: 9AM–5PM",,,Pet Spa,,4.9,54.0,Active,False,2026-04-01,30.3083424,-81.6543117
Woof Gang Bakery & Grooming Avondale,woof-gang-bakery-grooming-avondale-jacksonville-fl,"{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Other"": {""Identifies as women-owned"": true}}",3590 St Johns Ave,Jacksonville,Florida,32205,(904) 683-5274,https://www.woofgangbakery.com/avondale,"https://www.google.com/maps/place/Woof+Gang+Bakery+%26+Grooming+Avondale/@30.2963858,-81.7039224,14z/data=!4m8!1m2!2m1!1sWoof+Gang+Bakery+%26+Grooming+Avondale!3m4!1s0x88e5b97397ef5813:0x30db1317f61d4c57!8m2!3d30.2963858!4d-81.7039224",https://lh3.googleusercontent.com/gps-cs-s/AHVAweq67N3nM1ZBXV_n8duKHLChNBfFv802WBD2I20X0ldWbhcBLx-gJIsIyCNTaZZBdjS6Q5RFGzbbEKQqsqOs3lEEj5nwU_hKkP3j5TIBlyVoNvQF6ea6BMReoh6Y76FXlII-EMFBVw=w800-h500-k-no,"Sunday: Closed, Monday: 8AM–7PM, Tuesday: 8AM–7PM, Wednesday: 8AM–7PM, Thursday: 8AM–7PM, Friday: 8AM–7PM, Saturday: 8AM–7PM",,,Pet Store with Grooming,,4.5,265.0,Active,False,2026-04-01,30.2963858,-81.7039224
Park Ur Paws,park-ur-paws-jacksonville-fl,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",1343 Lane Ave S,Jacksonville,Florida,32205,(904) 693-0813,http://www.parkurpaws.com/,"https://www.google.com/maps/place/Park+Ur+Paws/@30.2984002,-81.7514724,14z/data=!4m8!1m2!2m1!1sPark+Ur+Paws!3m4!1s0x88e5b8e93305bf97:0x95dbc8592780a760!8m2!3d30.2984002!4d-81.7514724",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepbwRZJL8n9ceCYIJdcmxvD700dXkX6uK6AuP30V3HKrwYCLNkpj-KlDMHix-BUFFKrlF6TZ1VlaQVjIO5BwZPHvR1Uy2k3fXFlHPa_LoLlsySmn9N_ork-uSA1JEH2GWjDUY0P=w800-h500-k-no,"Sunday: Closed, Monday: Closed, Tuesday: 8AM–3PM, Wednesday: 8AM–3PM, Thursday: 8AM–3PM, Friday: 8AM–3PM, Saturday: 8AM–3PM",,,Full-Service Salon,,4.7,104.0,Active,False,2026-04-01,30.2984002,-81.7514724
"Precious Angels Dog Grooming, LLC",precious-angels-dog-grooming-llc-jacksonville-fl,"{""From the business"": {""Identifies as Black-owned"": true, ""Identifies as women-owned"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Other"": {""Identifies as Black-owned"": true, ""Identifies as women-owned"": true}}",Mc Millan St,Jacksonville,Florida,32209,(904) 405-4555,http://www.angelgrooms.com/,"https://www.google.com/maps/place/Precious+Angels+Dog+Grooming%2C+LLC/@30.3465833,-81.6922378,14z/data=!4m8!1m2!2m1!1sPrecious+Angels+Dog+Grooming%2C+LLC!3m4!1s0x88e5bbfa06db510d:0x53049d89f0d2d637!8m2!3d30.3465833!4d-81.6922378",https://lh3.googleusercontent.com/gps-cs-s/AHVAweoLVc6wy9gbMCIZvUTDZNfg_FuE6qtt-8zcB_cO0XELJU1JL_IxaqzffwpGUijAWWpQUYcQxMqnQPLVyvh80vfCq8o9mt69jxgascFEdS9ovZXk-19-dW9mK0F9cNj_XDNA-Tk=w800-h500-k-no,"Sunday: Closed, Monday: Closed, Tuesday: 9AM–7PM, Wednesday: 9AM–7PM, Thursday: 9AM–7PM, Friday: 9AM–7PM, Saturday: 9AM–7PM",,,Full-Service Salon,,4.8,102.0,Active,False,2026-04-01,30.3465833,-81.6922378
A HAIRY SITUATION PET GROOMING,a-hairy-situation-pet-grooming-jacksonville-fl,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Parking"": {""Free parking lot"": true, ""Free street parking"": true}}",5877 Old Timuquana Rd,Jacksonville,Florida,32210,(904) 777-1707,http://ahairysituationpetgroomingspa.com/,"https://www.google.com/maps/place/A+HAIRY+SITUATION+PET+GROOMING/@30.2475825,-81.735924,14z/data=!4m8!1m2!2m1!1sA+HAIRY+SITUATION+PET+GROOMING!3m4!1s0x88e5c721178c18eb:0xce1261c1cc606352!8m2!3d30.2475825!4d-81.735924",https://lh3.googleusercontent.com/gps-cs-s/AHVAwer7Dg2flVOiO8uUMsichTZf8QjIodlppXSvm6Zluv3A6IWAuMqrBP9Oc-jt7ZVpt5Mx1dbPQBWa92mwJq6Si9i00c9UDyjvCFuD2O5e9XFKJ2evZoBJ8lPYXNSDgRfmZoElH_Wt=w800-h500-k-no,,,,Pet Store with Grooming,,4.8,45.0,Active,False,2026-04-01,30.2475825,-81.735924
Shelba's Pet Grooming,shelba-s-pet-grooming-jacksonville-fl,"{""From the business"": {""Identifies as women-owned"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true}, ""Other"": {""Identifies as women-owned"": true}}",8081 Normandy Blvd #3,Jacksonville,Florida,32221,(904) 783-2151,http://www.facebook.com/shelbaspetgrooming,"https://www.google.com/maps/place/Shelba%27s+Pet+Grooming/@30.292237099999998,-81.7832198,14z/data=!4m8!1m2!2m1!1sShelba%27s+Pet+Grooming!3m4!1s0x88e5bf4a0df9f6e9:0x1bb713c253cd4698!8m2!3d30.292237099999998!4d-81.7832198",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqSoh0khIajDpxwda6tSjJKS5bu385tbRcUDFQY1l2XxGfw9H2Aj__psceli05lnUa5MpDk62UfN0_yW8rjlKTvQ-g5LpWNOiBbsiSf_27q872QP-8nSsALHVSgaGs2FcsJMt-q=w800-h500-k-no,"Sunday: Closed, Monday: 9AM–5PM, Tuesday: 9AM–5PM, Wednesday: 9AM–5PM, Thursday: 9AM–5PM, Friday: 9AM–5PM, Saturday: 9AM–3PM",,,Full-Service Salon,,4.3,141.0,Active,False,2026-04-01,30.2922371,-81.7832198
