Name,Slug,Description,Address,City,State,Zip,Phone,Website URL,Google Maps URL,Photo URL,Hours,Services,Specialties,Type,Price Range,Rating,Review Count,Status,Featured,Date Added,Latitude,Longitude
Good Graces Grooming,good-graces-grooming-jamestown-ri,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}}",3 Clarke St,Jamestown,Rhode Island,2835,(401) 423-5840,http://www.goodgracesgrooming.com/,"https://www.google.com/maps/place/Good+Graces+Grooming/@41.495042399999996,-71.37499729999999,14z/data=!4m8!1m2!2m1!1sGood+Graces+Grooming!3m4!1s0x89e5af128a58293d:0xa909c9d7af609bda!8m2!3d41.495042399999996!4d-71.37499729999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAweoc1ou5lICKWmUzayGnCL7litXGkbM7ZUGE8ki41NtcDRvSxuL8fe7x6pCr1A2dsoOzmnsF-w8LU2UvvCEYzuMuVnJHeg2kIgdAn2Ot3St7B1t4AQxHx2Cweq7QSdWtAVblCQjh=w800-h500-k-no,"Monday: Closed, Tuesday: 9AM–4PM, Wednesday: 9AM–4PM, Thursday: 9AM–4PM, Friday: 9AM–4PM, Saturday: Closed, Sunday: Closed",,,Full-Service Salon,,5.0,3.0,Active,False,2026-04-01,41.4950424,-71.37499729999999
Wag Nation,wag-nation-newport-ri,"{""From the business"": {""Identifies as women-owned"": true, ""Small business"": true}, ""Service options"": {""Curbside pickup"": true, ""Delivery"": true, ""In-store pickup"": true, ""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Crowd"": {""LGBTQ+ friendly"": true}, ""Planning"": {""Quick visit"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Other"": {""LGBTQ+ friendly"": true, ""Identifies as women-owned"": true}}",181 Bellevue Ave,Newport,Rhode Island,2840,(401) 619-3719,https://wag-nation.com/,"https://www.google.com/maps/place/Wag+Nation/@41.4825704,-71.3098116,14z/data=!4m8!1m2!2m1!1sWag+Nation!3m4!1s0x89e5af5d40fe9af9:0x2ad8b39abdfee3b9!8m2!3d41.4825704!4d-71.3098116",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepRIvMlMgT-uKNCrj0g_y9kNyrtpEdf3lV_99BigcAkINYJFjPQrWbUb17KwOSJykOWbmkMFCpd3Ck8PEE1dhyDePcQPX48-n3xni7yX8TqFmHE7vtTjzUHpMUW9a-kRxH0gGfH=w800-h500-k-no,"Monday: 9AM–6PM, Tuesday: 9AM–6PM, Wednesday: 9AM–6PM, Thursday: 9AM–6PM, Friday: 9AM–6PM, Saturday: 9AM–6PM, Sunday: Closed",,,Pet Store with Grooming,,4.6,128.0,Active,False,2026-04-01,41.4825704,-71.3098116
Gagnon's Pet Grooming,gagnon-s-pet-grooming-fall-river-ma,"{""Accessibility"": {""Wheelchair accessible entrance"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}}",2046 S Main St,Fall River,Massachusetts,2724,(508) 674-2349,https://gagnonspetgrooming.top/,"https://www.google.com/maps/place/Gagnon%27s+Pet+Grooming/@41.6802275,-71.1778274,14z/data=!4m8!1m2!2m1!1sGagnon%27s+Pet+Grooming!3m4!1s0x89e4ff4dc97421df:0x9c50feaf40fff7f4!8m2!3d41.6802275!4d-71.1778274",https://lh3.googleusercontent.com/gps-cs-s/AHVAwerMC9mRec_xnrnWMghb7I1Pp4QDIkZMhbW792uTFaoOy_JNYHYX-4jlO7vYh8lxLlNKNxqvsAR6QaF9OsZR1YiW09-FPD2CfOTlJBFiH4vZ2_Bxm-rlmzVzs5RV9uC_LDjb6Sg=w800-h500-k-no,"Monday: 6AM–2PM, Tuesday: 6AM–2PM, Wednesday: 6AM–2PM, Thursday: 6AM–2PM, Friday: 6AM–2PM, Saturday: 6–11:30AM, Sunday: Closed",,,Pet Store with Grooming,,4.7,261.0,Active,False,2026-04-01,41.6802275,-71.1778274
Westport Dog,westport-dog-westport-ma,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",855 Main Rd,Westport,Massachusetts,2790,(508) 636-8143,https://westport-dog.com/,"https://www.google.com/maps/place/Westport+Dog/@41.5773347,-71.0908209,14z/data=!4m8!1m2!2m1!1sWestport+Dog!3m4!1s0x89e5037202d12edf:0xb610e5b1bb49cacb!8m2!3d41.5773347!4d-71.0908209",https://lh3.googleusercontent.com/gps-cs-s/AHVAwerKPR2BaTdM0Q1srKDZcDOdEOUtbHQc3RMMJh47aB1B7TzgZoNPz2w-BVO3TXAaGvkI_hRRDDgznfOx-ogQT58HUsMHXF92bk2N8htBU4AWA9P0IZSO17KODVSJGcCcTj513Z7Q=w800-h500-k-no,"Monday: 8:30AM–5PM, Tuesday: Closed, Wednesday: 8:30AM–5PM, Thursday: 8:30AM–5PM, Friday: Closed, Saturday: 8:30AM–5PM, Sunday: Closed",,,Pet Store with Grooming,,4.6,46.0,Active,False,2026-04-01,41.5773347,-71.0908209
Paradise Paws,paradise-paws-east-providence-ri,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Parking"": {""Free parking lot"": true, ""Paid parking lot"": true}}",127 Valley St,East Providence,Rhode Island,2914,(401) 434-2920,https://paradisepawspets.wixsite.com/info,"https://www.google.com/maps/place/Paradise+Paws/@41.8215715,-71.3812262,14z/data=!4m8!1m2!2m1!1sParadise+Paws!3m4!1s0x89e45b5d68f2cd37:0x7cbd1f20dfc560c5!8m2!3d41.8215715!4d-71.3812262",https://lh3.googleusercontent.com/gps-cs-s/AHVAweri7Zvv89CLMwu41_CbbuXuUPL8EYbsAuDRQMJaSvlAG7CZQwAXxKCWPAU1pbN-Rff0PeL2ICOh5p9yaZ70UjmGSTW9NMD0bvSwgtHhBIGHDJRDNNHy2Lr4uo0pCJ09dfB_QW1V=w800-h500-k-no,"Monday: 6AM–7PM, Tuesday: 6AM–7PM, Wednesday: 6AM–7PM, Thursday: 6AM–7PM, Friday: 6AM–7PM, Saturday: 7AM–5PM, Sunday: 7AM–5PM",,,Full-Service Salon,,4.6,175.0,Active,False,2026-04-01,41.8215715,-71.3812262
Dogtopia of Warwick,dogtopia-of-warwick-warwick-ri,We provide a supervised open play environment for your dog where they can socialize and a state of the art facility where they can play all day. Sign up now!,30 Jefferson Blvd,Warwick,Rhode Island,2888,(401) 903-4900,https://www.dogtopia.com/warwick/,"https://www.google.com/maps/place/Dogtopia+of+Warwick/@41.7535192,-71.4351157,14z/data=!4m8!1m2!2m1!1sDogtopia+of+Warwick!3m4!1s0x89e44f9b90fa4a2d:0x349bfd7279e7b98f!8m2!3d41.7535192!4d-71.4351157",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqduV94APslMc7MmQf3PzHZP0EZM7geCXmpms_jcJt__zEaCyyTYutp7j-BFKYo2voFkG5n8YxFYbx6XbNfx5pgyb8oyDESANQZeG0GcGMjrcilzlqTpnmYN8PONl-VBYdwFcsAa8f2dA4Y=w800-h500-k-no,"Monday: 6:30AM–7PM, Tuesday: 6:30AM–7PM, Wednesday: 6:30AM–7PM, Thursday: 6:30AM–7PM, Friday: 6:30AM–7PM, Saturday: 8AM–5PM, Sunday: Closed",,,Pet Store with Grooming,,4.8,275.0,Active,False,2026-04-01,41.7535192,-71.4351157
Kate's Pets Spa,kate-s-pets-spa-north-dighton-ma,"{""From the business"": {""Identifies as women-owned"": true}, ""Service options"": {""Language assistance"": ""English""}, ""Accessibility"": {""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true}, ""Other"": {""Identifies as women-owned"": true}}",Spring St,North Dighton,Massachusetts,2764,(508) 594-0435,http://katespetsspa.com/,"https://www.google.com/maps/place/Kate%27s+Pets+Spa/@41.8662334,-71.1299045,14z/data=!4m8!1m2!2m1!1sKate%27s+Pets+Spa!3m4!1s0x89e4f5ee7b3a3d39:0x156f060683b48b24!8m2!3d41.8662334!4d-71.1299045",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepzo79RY5zW7LIg_jIG3kLEfci3t1wTyLIHxxzJX3n-BfpLX_TSj0E1uTWYXfQHKYSwHkcg_DR8ELRP3HlYHMdJKhpfd2KQy71o74wI4aNpCS-XiHTzLCH6UdtL0g8yGr_AUdYg=w800-h500-k-no,"Monday: 8AM–2PM, Tuesday: 8AM–2PM, Wednesday: 8AM–2PM, Thursday: 8AM–2PM, Friday: 8AM–2PM, Saturday: 8AM–2PM, Sunday: Closed",,,Full-Service Salon,,5.0,4.0,Active,False,2026-04-01,41.8662334,-71.1299045
Paisley's Posh Paws,paisley-s-posh-paws-bellingham-ma,"Paisley’s Posh Paws is a luxury dog care facility in Bellingham, MA specializing in personalized boarding, holistic grooming, and serenity care. Founded on experience, compassion, and behavior‑aware handling, we proudly care for dogs of all temperaments, including anxious and sensitive dogs. Our calm, low‑stress environment, one‑on‑one attention, enrichment routines, and optional aromatherapy services ensure every dog feels safe, understood, and genuinely cared for.",116 Mechanic St,Bellingham,Massachusetts,2019,(508) 762-5568,http://www.paisleysposhpaws.com/,"https://www.google.com/maps/place/Paisley%27s+Posh+Paws/@42.0827794,-71.4665352,14z/data=!4m8!1m2!2m1!1sPaisley%27s+Posh+Paws!3m4!1s0x89e46f6c731ee27b:0x76dc7001c7bda494!8m2!3d42.0827794!4d-71.4665352",https://lh3.googleusercontent.com/gps-cs-s/AHVAwerMjO0ExBTwp44iXjmewbTnHeu4UvYirmnyh8nEtd9J8ZxefM4PlDAtsiTtLhsKYyPGOxgajPhKBsJ90MoXs4VfjOpEnTWBw9H3_37G_RkH__gDQqNBZVjVh4Uozc_t76F68oCTJungt4Q=w800-h500-k-no,"Monday: 9AM–5PM, Tuesday: 9AM–5PM, Wednesday: 9AM–5PM, Thursday: 9AM–5PM, Friday: 9AM–5PM, Saturday: 9AM–5PM, Sunday: Closed",,Anxious Dogs,Full-Service Salon,,5.0,25.0,Active,False,2026-04-01,42.0827794,-71.4665352
Perfect Paws Pet Grooming,perfect-paws-pet-grooming-wakefield-ri,"Perfect Paws Pet Groomer in Wakefield, RI is a full service animal grooming shop. We cut nails and groom cats and rabbits also. We have small and large dog specialists. Call 401-580-3439",518 High St,Wakefield,Rhode Island,2879,(401) 580-3439,http://www.doggroomerwakefield.com/,"https://www.google.com/maps/place/Perfect+Paws+Pet+Grooming/@41.4507306,-71.5008675,14z/data=!4m8!1m2!2m1!1sPerfect+Paws+Pet+Grooming!3m4!1s0x89e5b95b04abae29:0x38e8843c14eb4e79!8m2!3d41.4507306!4d-71.5008675",https://lh3.googleusercontent.com/gps-cs-s/AHVAwerxVkGMr0MJUofWai3lt84GtmIqwNCK3SRkgkEdyNG_4MfxB8EPhEU1SYFgBV0P43DkB_wwuTBcqS9apOj0RL_AJ-5um7PgIAPqbXCJu-ibaJxe80Py72vQ68PxjIONV1tu6di9ludoe3dG=w800-h500-k-no,"Monday: 9:30AM–5:30PM, Tuesday: 9:30AM–5:30PM, Wednesday: 9:30AM–5:30PM, Thursday: 9:30AM–5:30PM, Friday: 9:30AM–5:30PM, Saturday: Closed, Sunday: Closed",,,Full-Service Salon,,4.6,70.0,Active,False,2026-04-01,41.4507306,-71.5008675
Pet Supplies Plus Narragansett Grooming,pet-supplies-plus-narragansett-grooming-narragansett-ri,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}}",91 Point Judith Rd Suite 2,Narragansett,Rhode Island,2882,(401) 783-0174,https://www.petsuppliesplus.com/dog-grooming,"https://www.google.com/maps/place/Pet+Supplies+Plus+Narragansett+Grooming/@41.42962,-71.48541,14z/data=!4m8!1m2!2m1!1sPet+Supplies+Plus+Narragansett+Grooming!3m4!1s0x89e5b95793df9383:0x1df7de0e9ee01f79!8m2!3d41.42962!4d-71.48541",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-8euqgjdBkutQEJB2pHP_w&cb_client=search.gws-prod.gps&w=800&h=500&yaw=273.2249&pitch=0&thumbfov=100,"Monday: 9AM–9PM, Tuesday: 9AM–9PM, Wednesday: 9AM–9PM, Thursday: 9AM–9PM, Friday: 9AM–9PM, Saturday: 9AM–9PM, Sunday: 10AM–6PM",,,Pet Store with Grooming,,5.0,1.0,Active,False,2026-04-01,41.42962,-71.48541
Pets door to door,pets-door-to-door-central-falls-ri,"We love to take care your Pets when you are not available. We offer exceptional care for your pet. While you are away, either for work or vacation.

----------------------

Nos enc",991 Lonsdale Ave,Central Falls,Rhode Island,2863,(401) 663-9313,https://www.petsdoortodoor.com/,"https://www.google.com/maps/place/Pets+door+to+door/@41.8912961,-71.40237499999999,14z/data=!4m8!1m2!2m1!1sPets+door+to+door!3m4!1s0x89e44350770b25b7:0xcdfaa21b2157b894!8m2!3d41.8912961!4d-71.40237499999999",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HCk7PAGGrPfCNcFnLGq2fA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=67.69322&pitch=0&thumbfov=100,"Monday: 7AM–3:30PM, Tuesday: 7AM–3:30PM, Wednesday: 7AM–3:30PM, Thursday: 7AM–3:30PM, Friday: 7AM–3PM, Saturday: 7AM–3PM, Sunday: Closed",,,Full-Service Salon,,5.0,2.0,Active,False,2026-04-01,41.8912961,-71.40237499999999
The Dog House,the-dog-house-east-providence-ri,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Debit cards"": true, ""Credit cards"": true}}",386 Warren Ave,East Providence,Rhode Island,2914,(401) 383-7348,http://www.doghouseri.com/,"https://www.google.com/maps/place/The+Dog+House/@41.813418299999995,-71.3679856,14z/data=!4m8!1m2!2m1!1sThe+Dog+House!3m4!1s0x89e45ac798a5bb25:0xa14971311a6b8e6a!8m2!3d41.813418299999995!4d-71.3679856",https://lh3.googleusercontent.com/gps-cs-s/AHVAwerHhzUvPx9EdZIj0bduOS4lPFzvjH3oUdGP3CCyz0QpYkzCWKXrL9IkTvgalfEcVSM-17i6kg8CaLr7akdTIt26hX08SUe99NLIpS3O4XHbd7BpM-P01oiyjEfKu5Bb3jQ5TslZZDGmhmrY=w800-h500-k-no,,,,Full-Service Salon,,4.8,58.0,Active,False,2026-04-01,41.8134183,-71.3679856
"Dapper Dog,LLC",dapper-dog-llc-east-providence-ri,"{""From the business"": {""Identifies as women-owned"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Debit cards"": true, ""Credit cards"": true}, ""Other"": {""Identifies as women-owned"": true}}",513 Waterman Ave,East Providence,Rhode Island,2914,(401) 419-5258,http://dapperdogllc.myonlineappointment.com/,"https://www.google.com/maps/place/Dapper+Dog%2CLLC/@41.816812999999996,-71.358756,14z/data=!4m8!1m2!2m1!1sDapper+Dog%2CLLC!3m4!1s0x89e45ac2756dd70d:0xa4ca723658ed3f0d!8m2!3d41.816812999999996!4d-71.358756",https://lh3.googleusercontent.com/gps-cs-s/AHVAwequIZPUS2r2Dtm7OI0TiVwhyhBdl-q52UJFyKvSjtBBM3CkptxWNApfLCoUZDGnS_I_Ad36-SYqNrHdn9NEK5tWznLuAmI7diYI30FdEPCp1cIIXMYVs0h0C8iZNJniday8pZ58=w800-h500-k-no,"Monday: Closed, Tuesday: 9AM–5PM, Wednesday: 9AM–5PM, Thursday: 9AM–5PM, Friday: 9AM–5PM, Saturday: Closed, Sunday: Closed",,,Full-Service Salon,,4.7,64.0,Active,False,2026-04-01,41.816813,-71.358756
Heaven Scent Grooming,heaven-scent-grooming-east-providence-ri,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible parking lot"": true}}",413 Waterman Ave,East Providence,Rhode Island,2914,(774) 888-8159,https://heavenpetgrooming.top/,"https://www.google.com/maps/place/Heaven+Scent+Grooming/@41.818203,-71.36293959999999,14z/data=!4m8!1m2!2m1!1sHeaven+Scent+Grooming!3m4!1s0x89e45ac3a3d78831:0x539cc2ef164c3bad!8m2!3d41.818203!4d-71.36293959999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAwep22nffIZZ17LssynK233yyKJepFIsQipbwJYNqZhc0TOVT2LmXqwmfiqm01xhb0lxjFvIoiaZArbpz-_6QLOKhIxMux0EbAKU3ldyoG4vRy89o5wBSjiTJdG0pZPUt_KzsZ5TkKw=w800-h500-k-no,"Monday: 6AM–1PM, Tuesday: 6AM–1PM, Wednesday: 6AM–1PM, Thursday: 6AM–1PM, Friday: 6AM–1PM, Saturday: Closed, Sunday: Closed",,,Full-Service Salon,,4.6,63.0,Active,False,2026-04-01,41.818203,-71.36293959999999
Petco Grooming,petco-grooming-providence-ri,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safespace"": true}, ""Planning"": {""Accepts walk-ins"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Other"": {""LGBTQ+ friendly"": true}}",585 N Main St,Providence,Rhode Island,2904,(401) 454-4956,https://stores.petco.com/ri/providence/full-service-grooming-providence-ri-1825.html,"https://www.google.com/maps/place/Petco+Grooming/@41.837822599999996,-71.40851119999999,14z/data=!4m8!1m2!2m1!1sPetco+Grooming!3m4!1s0x89e445ac2dd8728f:0x9749e893858589a9!8m2!3d41.837822599999996!4d-71.40851119999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAweoxYXtP-tNIkYGVm1qhJu4qD9QDDlTDmZoCPyQzi5xbC3d0SRU8b4xfOuR59i1XTcLoP8TV-0mGmY52UXRzl4mtKUnRp3nEO0xs6eRyLLRuCR8U4tg0j_EQtuhQ0PAcAIwjUClq=w800-h500-k-no,"Monday: 8AM–6PM, Tuesday: 8AM–6PM, Wednesday: 8AM–6PM, Thursday: 8AM–6PM, Friday: 8AM–6PM, Saturday: 8AM–6PM, Sunday: 9AM–6PM",,,Pet Store with Grooming,,4.2,558.0,Active,False,2026-04-01,41.8378226,-71.40851119999999
Fancy Paws Pet Salon,fancy-paws-pet-salon-providence-ri,"{""Payments"": {""Debit cards"": true, ""Credit cards"": true}}",94 Academy Ave,Providence,Rhode Island,2909,(401) 274-2792,https://www.facebook.com/FancyPawsRI/,"https://www.google.com/maps/place/Fancy+Paws+Pet+Salon/@41.8271072,-71.4438076,14z/data=!4m8!1m2!2m1!1sFancy+Paws+Pet+Salon!3m4!1s0x89e445afa427b327:0x7b42576d3fdf2830!8m2!3d41.8271072!4d-71.4438076",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepROwNi0FIULazJcne3w87wlymyZWMSXVczxXpTLtmXa1MvbXCbWTx05C1QbTSuEDaHBLZjKq_9Fw7sYZbe2dJVcHjtQEvo2RWEPbGLIcDXMBz7Oab-usu5J01mM5AiuFVRCxrUAQ=w800-h500-k-no,"Monday: 10AM–1PM, Tuesday: Closed, Wednesday: Closed, Thursday: Closed, Friday: 10AM–2PM, Saturday: 10AM–5:30PM, Sunday: 10AM–5:30PM",,,Full-Service Salon,,4.5,42.0,Active,False,2026-04-01,41.8271072,-71.4438076
Puppy La Peu,puppy-la-peu-pawtucket-ri,"{""From the business"": {""Identifies as women-owned"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Payments"": {""Debit cards"": true, ""Credit cards"": true}, ""Other"": {""Identifies as women-owned"": true}}",160 Smithfield Ave,Pawtucket,Rhode Island,2860,(401) 475-8061,https://www.facebook.com/puppylapeu/,"https://www.google.com/maps/place/Puppy+La+Peu/@41.8634151,-71.4122482,14z/data=!4m8!1m2!2m1!1sPuppy+La+Peu!3m4!1s0x89e44493f9e3aa07:0x7fa5cbb8545df981!8m2!3d41.8634151!4d-71.4122482",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqA9HgsqMVTz0coVi95tt6gNIcRBZ4U9X6wqpgJdL2QtuZw9UUULAYPjMkV45Tr8DCNmiv7TC6ouf39nGp6s8_dWHTSbj_tCLSV4L06oQPaQj2y_nLcEUtKB7v0gDz8o95kOBHByQ=w800-h500-k-no,"Monday: Closed, Tuesday: 9AM–6PM, Wednesday: 9AM–5PM, Thursday: 9AM–6PM, Friday: 9AM–6PM, Saturday: 9AM–6PM, Sunday: Closed",Puppy First Groom,Puppy First Groom,Full-Service Salon,,4.6,145.0,Active,False,2026-04-01,41.8634151,-71.4122482
Friends of Toto,friends-of-toto-pawtucket-ri,"{""Accessibility"": {""Wheelchair accessible entrance"": false}}",245 Esten Ave a,Pawtucket,Rhode Island,2860,(401) 722-8686,https://www.friendsoftoto.com/,"https://www.google.com/maps/place/Friends+of+Toto/@41.8613438,-71.4020467,14z/data=!4m8!1m2!2m1!1sFriends+of+Toto!3m4!1s0x89e444bc26a161a1:0xb8d12001523f4e44!8m2!3d41.8613438!4d-71.4020467",https://lh3.googleusercontent.com/gps-cs-s/AHVAwerFDIQS3fT9QeRH9BUpEom6-7JTawpwZ87XmwubqTraOOOCX-fGLzkiKQNNJm4x9iy_iTRe8Z3cZ3zCztJYf-oIlNAhfV48u8WKNrftnsS6w4_K8CWgLLyhKFVyBV700FqxcFanpg=w800-h500-k-no,Daily: Open 24 hours,,,Full-Service Salon,,4.6,172.0,Active,False,2026-04-01,41.8613438,-71.4020467
All 4 Paws- Pawtucket,all-4-paws-pawtucket-pawtucket-ri,,65 Patterson Ave,Pawtucket,Rhode Island,2860,(401) 386-9875,https://www.all4pawsri.com/,"https://www.google.com/maps/place/All+4+Paws-+Pawtucket/@41.865029,-71.401777,14z/data=!4m8!1m2!2m1!1sAll+4+Paws-+Pawtucket!3m4!1s0x89e44592fe4883c5:0xd97cddd05f5468c5!8m2!3d41.865029!4d-71.401777",https://lh3.googleusercontent.com/gps-cs-s/AHVAwer5QMfuJ7WNfdbOagptbyq5bHdtc81oPSBhbxjUQQRibWyVWVwspTP0Na8q45t1IH3Wh8homUA0X5FLj8Rxm3WodpUEzmzveNcNzASZ-LBkxExZpENBIZ5UaXa0HF268QfUke_fTMuAbwlQ=w800-h500-k-no,"Monday: Closed, Tuesday: 8AM–4PM, Wednesday: 8AM–4PM, Thursday: 8AM–4PM, Friday: 8AM–4PM, Saturday: 8AM–4PM, Sunday: Closed",,,Full-Service Salon,,5.0,6.0,Active,False,2026-04-01,41.865029,-71.401777
Petco Grooming,petco-grooming-north-kingstown-ri,"{""Service options"": {""Onsite services"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safespace"": true}, ""Planning"": {""Accepts walk-ins"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Other"": {""LGBTQ+ friendly"": true}}",1007 Ten Rod Rd Unit A-1,North Kingstown,Rhode Island,2852,(401) 372-9971,https://stores.petco.com/ri/northkingstown/full-service-grooming-northkingstown-ri-3759.html,"https://www.google.com/maps/place/Petco+Grooming/@41.581664599999996,-71.4930035,14z/data=!4m8!1m2!2m1!1sPetco+Grooming!3m4!1s0x89e5b6a76d81196d:0x644ea4891bf0b6f4!8m2!3d41.581664599999996!4d-71.4930035",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepL4i9QxddrkL9agBCN1MjzVfocS6qbV7m305zP9o8YBf8I5vSp8HT7RCobawF9P42pbo7BEtBmrblylWvt_SvOz7Ff6zyK_c3cTngmVXocXJiJE8wqnGSj8Tu20-uc-l-6TujyTA=w800-h500-k-no,"Monday: 8AM–6PM, Tuesday: 8AM–6PM, Wednesday: 8AM–6PM, Thursday: 8AM–6PM, Friday: 8AM–6PM, Saturday: 8AM–6PM, Sunday: 9AM–6PM",,,Pet Store with Grooming,,4.6,60.0,Active,False,2026-04-01,41.5816646,-71.4930035
The Gnarly Dog,the-gnarly-dog-narragansett-ri,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",1153 Boston Neck Rd,Narragansett,Rhode Island,2882,(401) 284-1477,http://thegnarlydog.com/,"https://www.google.com/maps/place/The+Gnarly+Dog/@41.489021,-71.437431,14z/data=!4m8!1m2!2m1!1sThe+Gnarly+Dog!3m4!1s0x89e5ba7ba0311fe7:0xa77657908ed14566!8m2!3d41.489021!4d-71.437431",https://lh3.googleusercontent.com/gps-cs-s/AHVAweokR9rB_QjWXy3IuwwkgQNdb4OgOYO3O6oT4gTxFbs-NapdLLtLtxhaKWeCew5KDzQLWgMoSmuIv8NA2SlTJEFDeGddQ7SOIFMiEXr4GllLf_zBBYoQBWEVWNnSBytW0wKzARvwGg=w800-h500-k-no,"Monday: 7AM–7PM, Tuesday: 7AM–7PM, Wednesday: 7AM–7PM, Thursday: 7AM–7PM, Friday: 7AM–7PM, Saturday: 10AM–5PM, Sunday: Closed",,,Full-Service Salon,,4.8,103.0,Active,False,2026-04-01,41.489021,-71.437431
Mini Manor Kennel,mini-manor-kennel-saunderstown-ri,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",1011 Shermantown Rd,Saunderstown,Rhode Island,2874,(401) 295-1222,http://minimanorkennel.com/,"https://www.google.com/maps/place/Mini+Manor+Kennel/@41.515590599999996,-71.4973297,14z/data=!4m8!1m2!2m1!1sMini+Manor+Kennel!3m4!1s0x89e5b75ccdb8af01:0x2eeb3871ce2ce4cb!8m2!3d41.515590599999996!4d-71.4973297",https://lh3.googleusercontent.com/gps-cs-s/AHVAweo4JJK1P-whoS8imDg1qtgkhPabPrp3q5iL0AY5rYRWV4TFGkPyfN3OajwXEhboOrcMhoUvYblglSSY6AKhQVmkacm84NN0jldCcdCn5RnwVqlKXEvoHigv59eCYjA-4MIizIYrBQ=w800-h500-k-no,"Monday: 9AM–5PM, Tuesday: 9AM–5PM, Wednesday: 9AM–5PM, Thursday: 9AM–5PM, Friday: 9AM–5PM, Saturday: 9AM–5PM, Sunday: 12–1PM & 5–6PM",,,Full-Service Salon,,4.9,65.0,Active,False,2026-04-01,41.5155906,-71.4973297
That's My Dog!,that-s-my-dog-narragansett-ri,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}, ""Payments"": {""Credit cards"": true, ""Debit cards"": true, ""NFC mobile payments"": true}, ""Parking"": {""Free parking lot"": true, ""On-site parking"": true}}",148 Boon St,Narragansett,Rhode Island,2882,(401) 206-1848,https://bizb.net/explore/thats-my-dog/,"https://www.google.com/maps/place/That%27s+My+Dog%21/@41.4257071,-71.45938919999999,14z/data=!4m8!1m2!2m1!1sThat%27s+My+Dog%21!3m4!1s0x89e5bb72569716d1:0x88622af329be0b5!8m2!3d41.4257071!4d-71.45938919999999",https://lh3.googleusercontent.com/gps-cs-s/AHVAweo0QK5Lpdat5I5VAdihmnq8IIgNu6XwSTwZ16EWTqPyOO3v7mgG2c2uppQKLhAblDMZXoftrLA5-_W2B2F7mBZz8zjYIdDqCl1cCrn5qb_NdmFjPhuDEbj-N0jHCd__m49KZiYU=w800-h500-k-no,"Monday: Closed, Tuesday: 9AM–3PM, Wednesday: 9AM–3PM, Thursday: 9AM–3PM, Friday: 9AM–3PM, Saturday: 7:30AM–4PM, Sunday: Closed",,,Full-Service Salon,,4.5,25.0,Active,False,2026-04-01,41.4257071,-71.45938919999999
